1191;Hobbit, The;Eeprom_v122;8388608;Vivendi;0;Menace;4291;EACDFE0F;57A17048;1278FC80;;1191;;0
1192;Battle X Battle - Kyodai Gyo Densetsu;Eeprom_v122;4194304;Starfish;7;Rising Sun;256;0C01F3B8;4FCEDE22;18B4C6BD;;1192;;0
1193;Pirates of the Caribbean - The Curse of the Black Pearl;None;8388608;TDK;0;TRSI;4291;2DF9D7F0;6B1D83F8;F46FC486;;1193;;0
1194;Final Fantasy Tactics Advance;Flash512_v130;16777216;Nintendo;0;Surplus;4291;BA5DE047;6D0E5B75;BC4EFA3B;;1194;;0
1195;Lion King 1.5, The;Eeprom_v122;8388608;Ubi Soft;1;Eurasia;2;EA5ED4C0;74FD177F;76B57716;;1195;;0
1196;Blackthorne;Eeprom_v122;4194304;Vivendi;0;Endless Piracy;2;E1D36A8C;C56F8331;B2849746;;1196;;0
1197;Quad Desert Fury;None;4194304;Majesco Sales;1;Venom;2;95BE56E6;D1A81274;301524B0;;1197;;0
1198;Namco Museum;None;4194304;Infogrames;0;Independent;2;BB82460A;01146D44;B1B6DD31;;1198;;0
1199;Backyard Hockey;Eeprom_v122;4194304;Atari;1;Rising Sun;2;3A8E31AF;08666D7F;17ADCBB0;;1199;;0
1200;Crouching Tiger, Hidden Dragon;None;8388608;Ubi Soft;1;Eurasia;4099;579BA507;FB8A72C8;033CD8A3;;1200;;0
1201;DemiKids - Dark Version;Sram_F_v103;8388608;Atlus;1;Rising Sun;2;1BAB58BD;C03F6308;3231F546;;1201;;0
1202;DemiKids - Light Version;Sram_F_v103;8388608;Atlus;1;Rising Sun;2;DC4357C4;746D60CA;550D5A45;;1202;;0
1203;Barbie Horse Adventures;None;4194304;Vivendi;0;Suxxors;4307;7C6D9EF3;60D26FFB;855B4333;;1203;;0
1204;Megaman Battle Network 3 Blue;Sram_v112;8388608;Capcom;0;Supplex;2;1F036CBA;C01F6FDA;A578EA30;;1204;;0
1205;Mermaid Melody - Pichi Pichi Pitch;Sram_v112;16777216;Konami;7;Cezar;256;63F72589;369C8100;C2467DC9;;1205;;0
1206;Bomberman Jetters - Game Collection;Eeprom_v122;8388608;Hudson;7;Eurasia;256;B9DEA90D;26C8F40F;8CA5E938;;1206;;0
1207;Megaman Zero 2;Sram_v113;8388608;Capcom;1;Eurasia;2;CE1E37BB;8E7ABBCC;99A83AE0;;1207;;0
1208;Tak and the Power of Juju;Eeprom_v122;8388608;THQ;1;Hyperion;2;A9AF1381;325010CB;77B658C2;;1208;;0
1209;Wagamama Fairy Mirumo de Pon! - Taisen Mahoudama;Sram_F_v103;8388608;Konami;7;Prost;256;F5DA0DCC;B9CF575E;8514441F;;1209;;0
1210;Kawaii Pet Game Gallery;Eeprom_v122;8388608;Culture Brain;7;Rising Sun;256;BC5ABD75;3D825002;4F84AF12;;1210;;0
1211;Matantei Loki Ragnarok - Gensou no Labyrinth;Eeprom_v124;4194304;J-Wing;7;Rising Sun;256;31843E8D;D62678EA;436C9AD9;;1211;;0
1212;Super Mario Advance 4 - Super Mario Bros. 3;Flash1M_v102;4194304;Nintendo;1;Independent;2;A44BA79F;EE0EA73D;E1AD1E5D;;1212;;0
1213;Teenage Mutant Ninja Turtles;Eeprom_v122;8388608;Konami;1;Hyperion;2;F6C36783;7ABBB9ED;E7D48B29;;1213;;0
1214;Oriental Blue - Ao no Tengai;Sram_v112;16777216;Nintendo;7;Cezar;256;05E80ECC;7B32441B;B675454C;;1214;;0
1215;Power Rangers - Ninja Storm;None;4194304;THQ;0;Suxxors;67;09D8ED5E;E752705F;DCA4A0A3;;1215;;0
1216;Banjo-Kazooie - Grunty's Revenge;Eeprom_v122;8388608;THQ;0;Suxxors;67;FB4F38E2;7026FF78;52DE177B;;1216;;0
1217;Legend of Dynamic Goushouden - Houkai no Rondo;Sram_v112;8388608;Banpresto;7;Rising Sun;256;67F18F8E;0747CDC0;1F554CD1;;1217;;0
1218;Super Duper Sumos;Eeprom_v122;4194304;Midway;1;Rising Sun;2;C538A8B1;C0F48FD0;D2FD47F2;;1218;;0
1219;Bionicle;None;8388608;THQ;0;Rising Sun;75;5412A24D;AE28B3FA;72F86F7B;;1219;;0
1220;Disney Princesse;None;8388608;THQ;5;Patience;1;3944BD7E;432C9EC7;D72093A2;;1220;;0
1221;Lizzie McGuire - On the Go!;Eeprom_v120;4194304;Ubi Soft;1;Hyperion;2;70DED768;6F026D1A;DDB46E8E;;1221;;0
1222;Top Gear Rally;Eeprom_v122;8388608;Nintendo;0;Surplus;4291;86AD4007;A6917CFE;600E36FF;;1222;;0
1223;Batman - Rise of Sin Tzu;None;8388608;Ubi Soft;1;Eurasia;4099;EF3790D1;2DF2430C;130B2D38;;1223;;0
1224;Lion King, The;Eeprom_v122;8388608;Ubi Soft;0;Suxxors;12507;63592451;9CD72249;012875DA;;1224;;0
1225;Spyro - Attack of the Rhynocs;Eeprom_v122;8388608;Vivendi;1;Venom;2;13F10A1E;EDC625B6;8E9BD1B5;;1225;;0
1226;Tony Hawk's Underground;Eeprom_v122;8388608;Activision;16;Eurasia;2;1F5149BC;6C8D6248;90A9AFB7;;1226;;0
1227;Operation Armored Liberty;None;4194304;Majesco Sales;1;Rising Sun;2;8F289E0B;C30D382D;BA627F1C;;1227;;0
1228;Megaman Zero 2;Sram_v113;8388608;Capcom;0;Patience;2;29A14B59;C465EA20;2F024856;;1228;;0
1229;Frogger's Journey - The Forgotten Relic;Eeprom_v122;8388608;Konami;1;Mode 7;2;6F8BFDBC;244A7EAB;907FE0A8;;1229;;0
1230;Top Gear Rally;Eeprom_v122;4194304;Nintendo;1;Rising Sun;2;4DD90762;E2886CE2;8244C60A;;1230;;0
1231;Harry Potter - Quidditch World Cup;Eeprom_v122;8388608;Electronic Arts;16;Rising Sun;12507;486041A4;F9D17E27;313796BD;;1231;;0
1232;Prince of Persia - The Sands of Time;Eeprom_v122;8388608;Ubi Soft;1;Eurasia;4099;0C043BA6;3D704328;E303BEFC;;1232;;0
1233;SpongeBob SquarePants - Battle for Bikini Bottom;None;8388608;THQ;1;Eurasia;2;235628C3;2441B466;70C058F4;;1233;;0
1234;Hugo - Bukkazoom!;None;4194304;ITE Media;0;Rising Sun;16123;B34A2071;EE871EC8;D09E71E6;;1234;;0
1235;Fire Emblem;Sram_F_v102;16777216;Nintendo;1;Venom;2;2A524221;CCC7BB28;978076A4;;1235;;0
1236;Lord of the Rings, The - The Return of the King;Eeprom_v122;16777216;Electronic Arts;16;Venom;4291;7590EBFA;CC58971E;B2175A34;;1236;;0
1237;Pokemon - Sapphire Version;Flash1M_v103;16777216;Nintendo;0;Independent;2;BAFEDAE5;7B19181E;DAF6FDD5;[v1.1];1237;;0
1238;FIFA 2004;Eeprom_v122;8388608;Electronic Arts;16;Rising Sun;20675;1ABBC24F;CA9C9CF6;663C9FB9;;1238;;0
1239;Sonic Pinball Party;Flash512_v131;8388608;Sega;0;Endless Piracy;4547;4435917E;BA7214BB;C16FD1B0;;1239;;0
1240;Yu-Gi-Oh! The Sacred Cards;Sram_v112;16777216;Konami;1;Venom;2;141FB1CC;447E83D8;44152617;;1240;;0
1241;Brother Bear;Eeprom_v122;8388608;Ubi Soft;1;Eurasia;2;4068FED9;1463DABA;B4E40105;;1241;;0
1242;Pokemon - Ruby Version;Flash1M_v103;16777216;Nintendo;0;Independent;2;61641576;532E29F1;6C0E2F00;[v1.1];1242;;0
1243;Fairly Odd Parents!, The - Breakin' da Rules;None;4194304;THQ;1;Eurasia;2;9BF9CA2F;D925497D;28962C55;;1243;;0
1244;Dr. Seuss' The Cat in the Hat;Eeprom_v122;4194304;Vivendi;1;Eurasia;2;13ADBF3B;EE9DAE06;D304294A;;1244;;0
1245;Pokemon Pinball - Ruby & Sapphire;Sram_F_v102;16777216;Nintendo;0;Surplus;4291;A53AC14B;71D1FE8E;25225041;;1245;;0
1246;Mario & Luigi - Superstar Saga;Eeprom_v124;16777216;Nintendo;0;Menace;4291;170CC574;9E823FC5;CD683381;;1246;;0
1247;Minna no Soft Series - Shanghai;Eeprom_v122;4194304;Activision;7;Rising Sun;256;FEEFEDDC;9B6CD5FF;C6610FD7;;1247;;0
1248;Yu-Gi-Oh! Dungeon Dice Monsters;Flash_v126;8388608;Konami;0;Rising Sun;4291;EE317F69;0E9F6A9A;7F76644D;;1248;;0
1249;Tiger Woods PGA Tour 2004;Eeprom_v122;16777216;Electronic Arts;16;Eurasia;2;0E38108B;68811894;48E60954;;1249;;0
1250;Buffy Contre les Vampires - La Colere de Darkhul;Eeprom_v122;4194304;THQ;5;Rising Sun;1;339C7586;1ED00CEA;A108DD05;;1250;;0
1251;SSX 3;Eeprom_v122;8388608;Electronic Arts;16;Evlstar;2;8232F58A;85158FB0;57CE054D;;1251;;0
1252;Prince of Persia - The Sands of Time;Eeprom_v122;8388608;Ubi Soft;0;Rising Sun;4307;F0F16B7E;808D6BF2;1B0F3BA8;;1252;;0
1253;Beyblade V-Force - Ultimate Blader Jam;Eeprom_v122;8388608;Infogrames;0;Rising Sun;4291;02CF5E5C;C6597AEC;B4E48F0B;;1253;;0
1254;Slime Morimori Dragon Quest - Shougeki no Shippo Dan;Eeprom_v122;8388608;Square Enix;7;Independent;256;1194D33B;739B979E;07DBA84E;;1254;;0
1255;Minna no Soft Series - Minna no Mahjong;Eeprom_v124;4194304;MTO;7;Rising Sun;256;66B779B0;287F779A;98F2F548;;1255;;0
1256;Sanrio Puroland - All Characters;Eeprom_v122;4194304;Tomy;7;Rising Sun;256;5257BD92;C1242085;A7DE7383;;1256;;0
1257;Minna no Soft Series - Zooo;Eeprom_v122;4194304;Activision;7;Rising Sun;256;72EB35E3;CC983B14;29D4FFBA;;1257;;0
1258;Onimusha Tactics;Eeprom_v122;8388608;Capcom;1;Mode 7;2;70475D7F;6FDABAA3;24D35D52;;1258;;0
1259;Justice League Chronicles;Eeprom_v120;8388608;Midway;1;Venom;2;07090F67;7C3F4136;4805CAB1;;1259;;0
1260;Cartoon Network Speedway;None;4194304;Majesco Sales;1;Venom;2;066A2705;BF3FA366;79401A54;;1260;;0
1261;Magical Quest 2 Starring Mickey & Minnie;Eeprom_v122;4194304;Capcom;1;Evasion;67;69F1117D;A28E138C;1BF01BC6;;1261;;0
1262;Crash Nitro Kart;Eeprom_v122;8388608;Vivendi;1;Venom;2;E6D58AA0;566E4DD1;9AD9F736;;1262;;0
1263;Ultimate Beach Soccer;Eeprom_v122;4194304;Dreamcatcher;1;Evasion;2;5D4D88C5;B38CB3A7;C5E27D53;;1263;;0
1264;Hobbit, The;Eeprom_v122;8388608;Vivendi;1;Evasion;2;D3F654B3;F8E0760C;DBD2E510;;1264;;0
1265;Spirits & Spells;None;4194304;Dreamcatcher;1;Hyperion;2;2FA6DB95;A331991C;FC776D64;;1265;;0
1266;Double Dragon Advance;None;4194304;Atlus;1;Mode 7;2;764FAFB5;3C15506B;22307701;;1266;;0
1267;Sword of Mana;Flash512_v131;16777216;Nintendo;1;Mode 7;2;7F1EAC75;C71AD190;396B659D;;1267;;0
1268;Harvest Moon - Friends of Mineral Town;Sram_v113;8388608;Natsume;1;Trashman;2;8E923168;97A52F10;2F9B3CB2;;1268;;0
1269;Finding Nemo;None;8388608;THQ;0;Patience;17;269AF7DD;85E6E446;4068B808;[Dut-Fre];1269;;0
1270;Spyro Adventure;Eeprom_v122;8388608;Vivendi;0;Patience;4307;1F62D660;B61F0106;C4595ADC;;1270;;0
1271;Looney Tunes - Back in Action;Eeprom_v122;8388608;Electronic Arts;16;Mode 7;4291;2B8B3964;3AE59746;0111246F;;1271;;0
1272;Mickey to Donald no Magical Quest 3;Eeprom_v124;4194304;Capcom;7;Eurasia;256;32D851F7;3BC62FA2;6501043C;;1272;;0
1273;Spy Kids 3-D - Game Over;Eeprom_v122;8388608;Ubi Soft;0;Endless Piracy;2;A93601F5;5235EACC;C95FD37E;;1273;;0
1274;Kim Possible;None;8388608;Ubi Soft;0;Rising Sun;4163;0C35D0FC;6613CE53;B7905557;;1274;;0
1275;007 - Everything or Nothing;Eeprom_v122;8388608;Electronic Arts;16;Venom;67;9D4F1E18;973710DB;D10C864C;;1275;;0
1276;Medal of Honor - Infiltrator;Eeprom_v120;16777216;Electronic Arts;16;Venom;67;F23150A4;E41CF54C;F5EF15E1;;1276;;0
1277;Mario & Luigi - Superstar Saga;Eeprom_v124;16777216;Nintendo;1;Rising Sun;2;E718D850;5A8CE503;63F29185;;1277;;0
1278;Terminator 3 - Rise of the Machines;None;8388608;Atari;0;Rising Sun;4291;16C3CAC3;0578F1F7;3181E0A2;;1278;;0
1279;Beyblade V-Force - Ultimate Blader Jam;Eeprom_v122;8388608;Infogrames;1;Evasion;2;4A49272B;6DD53F35;749AECBC;;1279;;0
1280;Terminator 3 - Rise of the Machines;None;8388608;Atari;1;Evasion;2;F74B3C7D;2EB868D9;037393C2;;1280;;0
1281;CIMA - The Enemy;Eeprom_v122;8388608;Natsume;1;Mode 7;2;EBD928ED;C6F1903F;D31D0590;;1281;;0
1282;Star Wars - Flight of the Falcon;None;8388608;THQ;1;Mode 7;2;94D2737A;2E8696C5;23197DCC;;1282;;0
1283;Mario & Luigi RPG;Eeprom_v124;16777216;Nintendo;7;Rising Sun;256;4EF93D41;9B31EF96;F1106A3B;;1283;;0
1284;Star Wars - Flight of the Falcon;None;8388608;THQ;0;Rising Sun;67;A41D22AD;81AB1CD3;577B5C92;;1284;;0
1285;Harry Potter - Quidditch World Cup;Eeprom_v124;8388608;Electronic Arts;7;Rising Sun;256;C1F26F37;A76D9B27;895FA867;;1285;;0
1286;Sim City 2000;Eeprom_v124;4194304;Destination Software;0;Trashman;4291;A74187D3;3B0F9396;676690A4;;1286;;0
1287;Mucha Lucha! - Mascaritas of the Lost Code;Eeprom_v122;4194304;Ubi Soft;1;Mode 7;4099;03BBC0C9;53FD75AE;30C3DB68;;1287;;0
1288;Green Eggs and Ham by Dr. Seuss;Eeprom_v122;4194304;NewKidCo;1;Mode 7;2;E4AE2CD1;2E79AA6A;E8E63693;;1288;;0
1289;American Idol;None;16777216;Codemasters;1;Mode 7;2;F053FFBF;0582E94D;7815D15B;;1289;;0
1290;Teenage Mutant Ninja Turtles;Eeprom_v122;8388608;Konami;0;Rising Sun;4291;15BDF0AD;BB3BB465;7C6A4705;;1290;;0
1291;Hot Wheels - World Race;None;8388608;THQ;1;Mode 7;2;CB313505;761D534C;6A859169;;1291;;0
1292;F-Zero - Falcon Densetsu;Sram_v113;16777216;Nintendo;7;Eurasia;256;2446B920;4F0CC8C8;4E207DEC;;1292;;0
1293;Crash Nitro Kart;Eeprom_v122;8388608;Vivendi;0;Rising Sun;4307;03925772;50437679;44548B09;;1293;;0
1294;SD Gundam G-Generation Advance;Eeprom_v124;16777216;Bandai;7;Eurasia;256;7DAF215C;72E366E6;5D557099;;1294;;0
1295;Hot Wheels - World Race;None;8388608;THQ;0;Supplex;2;B9F17F8F;2436F28C;12F043BA;;1295;;0
1296;Oddworld - Munch's Oddysee;None;8388608;THQ;2;Rising Sun;64;FCC570A7;DDD233D7;E5175DF0;;1296;;0
1297;Dragon Ball Z - Taiketsu;Eeprom_v122;8388608;Atari;1;Rising Sun;2;64EC07E7;F742A464;2CB84FF1;;1297;;0
1298;Crouching Tiger, Hidden Dragon;None;8388608;Ubi Soft;0;Cezar;4291;B9A75AC4;FBD6C029;8EA693F3;;1298;;0
1299;Worms World Party;None;4194304;Ubi Soft;1;Ongaku;4291;E8789C18;4A14424B;4BC33110;;1299;;0
1300;Dora the Explorer - Super Spies;None;4194304;Gotham Games;1;Rising Sun;2;650FDFDB;9983E483;FB3338FA;;1300;;0
1301;Premier Manager 2003 - 2004;Flash512_v131;4194304;Zoo Digital;0;ZBB;195;A959F638;1A4EBAFD;9071D320;;1301;;0
1302;Mission Impossible - Operation Surma;Eeprom_v122;4194304;Atari;0;Rising Sun;4291;45DE1669;D2C699A1;1A66C022;;1302;;0
1303;Gachaste! Dino Device 2 - Dragon;Eeprom_v124;4194304;Smilesoft;7;Cezar;256;A63DFD2C;22654F7C;269AFB66;;1303;;0
1304;Gachaste! Dino Device 2 - Phoenix;Eeprom_v124;4194304;Smilesoft;7;Cezar;256;67E21BFE;09420C78;1C06E9F8;;1304;;0
1305;Onimusha Tactics;Eeprom_v122;8388608;Capcom;0;Patience;2;63AA930A;7EBF59D0;222C9D53;;1305;;0
1306;Lizzie McGuire;Eeprom_v120;4194304;THQ;0;Rising Sun;4163;7E9283F2;2BADC268;B814CCC1;;1306;;0
1307;Power Pro Kun Pocket 6;Sram_v112;8388608;Konami;7;Rising Sun;256;88513763;B133CB69;17E01F6A;;1307;;0
1308;Yu Yu Hakusho - Spirit Detective;Eeprom_v122;8388608;Atari;1;Mode 7;2;D3784B52;C90D4F35;CDBCCDFF;;1308;;0
1309;Sonic Battle;Flash512_v131;16777216;Sega;7;Eurasia;258;7305AC30;CEA2D33F;F2485F2A;;1309;;0
1310;Pazunin - Uminin no Puzzle de Nimu;Eeprom_v122;4194304;Metro3D;7;Rising Sun;256;8DAA89C9;F873F9B9;D6CDF02A;;1310;;0
1311;Deutschland sucht den Superstar;None;16777216;Codemasters;2;Rising Sun;64;51F50F7D;975FEFD8;3E2399B5;;1311;;0
1312;Sims, The - Bustin' Out;Eeprom_v124;16777216;Electronic Arts;16;Mode 7;4307;ABAF519C;36D9E803;1D9EEB63;;1312;;0
1313;Activision Anthology;Eeprom_v122;8388608;Activision;1;Eurasia;2;14A28D68;D3C288BC;5D8A1DE0;;1313;;0
1314;Ultimate Winter Games;None;8388608;Telegames;1;Eurasia;2;95988EE2;AF1D469D;203AF3F7;;1314;;0
1315;Game & Watch Gallery 4;Sram_F_v102;4194304;Nintendo;1;EvlStar;2;7E90CEA2;7412A10E;C2F670AA;;1315;;0
1316;Koinu-Chan no Hajimete no Osanpo - Koinu no Kokoro Ikusei Game;Eeprom_v122;4194304;TDK;7;Rising Sun;256;1D27165A;4BA99433;DA90A0D5;;1316;;0
1317;Cinnamoroll Kokoniiruyo;Eeprom_v124;4194304;Imagineer;7;Rising Sun;256;8376D53B;4BFAE50B;1C656AAB;;1317;;0
1318;Sitting Ducks;None;4194304;LSP;0;Rising Sun;4307;B92A8A88;A9C5186A;90A62719;;1318;;0
1319;Rockman EXE 4 - Tournament Blue Moon;Sram_v113;8388608;Capcom;7;Eurasia;256;ED7C5B50;A7B2F551;ABDCF032;;1319;;0
1320;Rockman EXE 4 - Tournament Red Sun;Sram_v113;8388608;Capcom;7;Eurasia;256;6A51907D;1CCB0DBA;3C28E1DD;;1320;;0
1321;Peter Pan - The Motion Picture Event;Eeprom_v122;4194304;Atari;1;Mode 7;2;8AC558CE;05236E9F;20051CB1;;1321;;0
1322;Cardcaptor Sakura - Sakura Card de Mini Game;Eeprom_v124;4194304;TDK;7;Cezar;256;DBC9CD2E;66F7EDE5;08C959DF;;1322;;0
1323;Konjiki no Gashbell!! - Unare! Yuujou no Zakeru;Eeprom_v124;8388608;Banpresto;7;Eurasia;256;64FAB050;6A0F54D6;AFC38CEE;;1323;;0
1324;Bokujou Monogatari - Mineral Town no Nakamatachi for Girl;Sram_v113;16777216;Victor;7;Cezar;256;7C26672F;9DB8EC88;B0662C7B;;1324;;0
1325;Spy Muppets - License to Croak;None;8388608;TDK;1;Rising Sun;4307;848F9D42;7C2154AF;C86E46A9;;1325;;0
1326;Croket! 3 - Guranyuu Oukoku no Nazo;Sram_F_v103;16777216;Konami;7;Rising Sun;256;AEC6D07B;9462A073;FBC82721;;1326;;0
1327;Gegege no Kitarou - Kikiippatsu! Youkai Rettou;Sram_v112;16777216;Konami;7;WRG;256;7F2B2657;10EC2AE6;F173A4AB;;1327;;0
1328;King of Fighters EX2, The - Howling Blood;Eeprom_v122;8388608;Atlus;1;Mode 7;2;15F8F9D5;A6811BF8;72882562;;1328;;0
1329;Wagamama Fairy Mirumo de Pon! - 8 Nin no Toki no Yousei;Sram_F_v103;8388608;Konami;7;Rising Sun;256;5E5C008C;D5EFFD6F;17F74704;;1329;;0
1330;Super Donkey Kong;Eeprom_v122;8388608;Nintendo;7;Rising Sun;256;2206B04D;508D015B;55129AF1;;1330;;0
1331;Finding Nemo;None;8388608;THQ;7;Rising Sun;256;F895BA2D;0D147790;A5F6942A;;1331;;0
1332;Astro Boy - Tetsuwan Atom - Atom Heart no Himitsu;Eeprom_v124;8388608;Sega;7;Rising Sun;256;E2D94B0D;004A0799;8FCA276D;;1332;;0
1333;Disney Sports - Snowboarding;Eeprom_v122;16777216;Konami;1;Supplex;2;4733693C;507AAF7A;180BF668;;1333;;0
1334;Crash Bandicoot Advance 2 - Gurugurusaimin Dai Panic!;Eeprom_v124;8388608;Konami;7;Rising Sun;256;04FBA7CF;32C105BD;E3CB4D73;;1334;;0
1335;Max Payne;Eeprom_v124;16777216;RockStar;1;Mode 7;2;296E1092;FFB86532;A4FD303A;;1335;;0
1336;Tetris Advance;Eeprom_v124;4194304;Activision;7;Rising Sun;256;67C92883;D279927D;EA702861;;1336;;0
1337;Ochaken no Heya;Eeprom_v124;8388608;MTO;7;Rising Sun;256;C22CE53E;CC9652B0;3D7C49FC;;1337;;0
1338;Need for Speed - Underground;Eeprom_v124;8388608;Electronic Arts;16;Mode 7;195;828020E9;9C3AF393;938C9CB8;;1338;;0
1339;Silvanian Family - Yousei no Stick to Fushigi no Ki - Marron-inu no Onna-no-ko;Eeprom_v122;8388608;Epoch;7;Rising Sun;256;00911694;7129C5E8;56ABD68E;;1339;;0
1340;Simple 2960 Tomodachi Series Vol. 4 - The Trump - Minna de Asoberu 12 Shurui no Trump Game;Eeprom_v124;4194304;D3;7;Rising Sun;256;A6FC701F;E5C1D3F4;108037A3;;1340;;0
1341;WanWan Meitantei;Eeprom_v124;8388608;Culture Brain;7;Rising Sun;256;5F41C9FE;4E7AD2A4;C1311433;;1341;;0
1342;Ashita no Joe - Makka ni Moeagare!;Sram_v113;16777216;Konami;7;Rising Sun;256;69CDE456;CFC39A19;C1F2DBC5;;1342;;0
1343;Sim City 2000;Eeprom_v124;4194304;Destination Software;1;GBANow;2;733751B3;C172EF54;8199C6F6;;1343;;0
1344;LEGO Racers 2;Eeprom_v120;8388608;LEGO Media;0;Reptile-X;12507;7A1DC458;F99CB6B0;F41F141E;;1344;;0
1345;Altered Beast - Guardian of the Realms;Eeprom_v122;8388608;Sega;0;TRaSHMaN;4291;654F7916;2A56BB02;3592FC0E;;1345;;0
1346;Tekken Advance;Eeprom_v122;8388608;Infogrames;0;Reptile-X;2;4628C1B8;042F614B;EADAAB03;;1346;;0
1347;Minna no Ouji-sama;Sram_F_v103;33554432;Konami;7;Rising Sun;256;19DC05E6;EE8B80D2;75375E1D;;1347;;0
1348;Gekido Advance - Kintaro's Revenge;None;8388608;Destination Software;1;Ongaku;2;6BBC5F4D;5B0507EC;BD08561C;;1348;;0
1349;ESPN International Winter Sports 2002;Eeprom_v122;4194304;Konami;0;Trashman;2;A56AFBB7;B2CA3660;9DF74B60;;1349;;0
1350;Godzilla - Kaijuu Dairantou Advance;None;4194304;Atari;7;GameArk;256;3157A4FC;49C2AB9B;8F0B94B5;;1350;;0
1351;Sonic Battle;Flash512_v131;16777216;THQ;1;Rising Sun;4547;9EC9D86F;404F1E33;04E550F4;;1351;;0
1352;Hyokkori Hyoutanjima - Don Gabacho Daikatsuyaku no Maki;Eeprom_v124;4194304;MTO;7;Rising Sun;256;481D1D5F;4F20F1F6;799375EB;;1352;;0
1353;Shining Soul;Flash512_v131;8388608;Atlus;1;Romar;2;E95BBA0C;5706A4CB;06355C6E;;1353;;0
1354;Freekstyle;None;8388608;Destination Software;0;Rising Sun;4291;96871A23;B7CCFF4B;7DDF5629;;1354;;0
1355;Road Rash - Jailbreak;None;4194304;Destination Software;0;Rising Sun;4291;F4693458;0A806EF0;1E261825;;1355;;0
1356;Baldur's Gate - Dark Alliance;Eeprom_v124;8388608;Destination Software;1;Hyperion;2;DEEDD7D9;93A3D32E;808F1EAF;;1356;;0
1357;Gyakuten Saiban 3;Sram_v112;8388608;Capcom;7;Suxxors;256;51B6CF22;FA33F78D;5771B51A;;1357;;0
1358;Tiny Toon Adventures - Wacky Stackers;None;4194304;Conspiracy;1;Romar;2;E03C633E;8579138C;1E0709DE;;1358;;0
1359;Sims, The;Eeprom_v124;16777216;Electronic Arts;7;Rising Sun;256;89956199;48BC7A76;8C1DDFA2;;1359;;0
1360;Pocket Monster - FireRed;Flash1M_v103;16777216;Nintendo;7;Independent;256;3B2056E9;F033137E;4EA7D8F4;;1360;;0
1361;Super Bubble Pop;Eeprom_v122;4194304;Jaleco;0;Independent;14547;25123D97;82EC94A6;6B489BF2;;1361;;0
1362;Pocket Monster - LeafGreen;Flash1M_v103;16777216;Nintendo;7;Cezar;256;0A48556B;A832BA7F;BBF686A4;;1362;;0
1363;Scooby-Doo! - Mystery Mayhem;Eeprom_v122;4194304;THQ;0;FourX;67;5348A655;A3D620A6;058ED786;;1363;;0
1364;Yu-Gi-Oh! The Sacred Cards;Sram_v112;16777216;Konami;0;Rising Sun;4291;D19DB37C;25DCEFEF;1D4421B9;;1364;;0
1365;Brother Bear;Eeprom_v122;8388608;THQ;0;Rising Sun;12505;FD814097;A5379F8B;AD9630E9;;1365;;0
1366;Yu-Gi-Oh! Duel Monsters Expert 3;Sram_v113;16777216;Konami;7;WRG;4547;7AB1EC04;5DFA208B;C120A469;;1366;;0
1367;SpongeBob SquarePants - Battle for Bikini Bottom;None;8388608;THQ;0;FourX;67;DE4A85C0;7F22E298;80BD1F7C;;1367;;0
1368;Baldur's Gate - Dark Alliance;Eeprom_v124;8388608;Ubi Soft;0;Cezar;4291;494492DC;93A3D32E;69129087;;1368;;0
1369;Mr. Driller 2;Sram_F_v100;4194304;Infogrames;0;Advance Power;2;C0E9EEBE;C5E0F89E;F2965318;;1369;;0
1370;Metroid - Zero Mission;Sram_v113;8388608;Nintendo;1;TRaSHMaN;2;5C61A844;07461A4C;EEADA55E;;1370;;0
1371;Puyo Pop;Eeprom_v122;8388608;Sega;0;Batman;258;C85DE50E;1790F2F5;00DB62FA;;1371;;0
1372;Disney Principesse;None;8388608;THQ;6;independent;128;481E668E;1DE554EE;AB87F53C;;1372;;0
1373;Corvette;Eeprom_v122;8388608;TDK;1;Special;4291;A4C6DB01;61961015;4F375881;;1373;;0
1374;Ozzy & Drix;None;8388608;Midway;1;Independent;2;D7245280;0C677A62;AE9E28DB;;1374;;0
1375;Mermaid Melody Pichipichi Pitch Pichipichi Party;Sram_v113;16777216;Konami;7;Rising Sun;256;F786FFA7;22D3577B;44E22C3D;;1375;;0
1376;Jet Set Radio;Eeprom_v122;8388608;Sega;0;Rising Sun;2;716DC010;D30D7F7F;5BCAE59E;;1376;;0
1377;Need for Speed - Porsche Unleashed;Eeprom_v124;4194304;Destination Software;0;Suxxors;4291;1B6B8F88;422FCF95;9556F1F3;;1377;;0
1378;Yu-Gi-Oh! World Championship Tournament 2004;Sram_v113;16777216;Konami;1;Rising sun;4547;69B6F229;F075E872;CF308516;;1378;;0
1379;CT Special Forces;None;4194304;LSP;1;RMR;4307;AEA22AE0;74186614;A1C726FD;;1379;;0
1380;Bruce Lee - Return of the Legend;Eeprom_v122;8388608;Vivendi;1;Independent;2;B2A45A4C;97A8AB12;E944F2B6;;1380;;0
1381;Famicom Mini Vol. 03 - Ice Climber;Eeprom_v124;4194304;Nintendo;7;Rising Sun;256;5646F9D1;2757E7D0;861D46EA;;1381;;0
1382;Famicom Mini Vol. 07 - Xevious;Eeprom_v124;4194304;Nintendo;7;Rising Sun;256;1CD1F78C;CF57B7CE;8A7248ED;;1382;;0
